-5.222619999999999862e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.220469999999999544e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.218309999999999604e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.216159999999999997e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.214009999999999678e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.211860000000000070e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.209709999999999752e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.207560000000000144e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.205409999999999826e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.203260000000000218e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.201109999999999900e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.198959999999999582e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.196799999999999642e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.194650000000000034e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.192499999999999716e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.190350000000000108e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.188199999999999790e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.186050000000000182e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.183899999999999864e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.181749999999999545e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.179599999999999937e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.177449999999999619e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.175289999999999679e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.173140000000000072e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.170989999999999753e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.168840000000000146e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.166689999999999827e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.164540000000000219e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.162389999999999901e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.160239999999999583e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.158089999999999975e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.155930000000000035e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.153779999999999717e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.151630000000000109e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.149479999999999791e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.147330000000000183e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.145179999999999865e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.143029999999999546e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.140879999999999939e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.138729999999999620e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.136580000000000013e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.134420000000000073e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.132269999999999754e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.130120000000000147e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.127969999999999828e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.125820000000000221e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.123669999999999902e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.121519999999999584e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.119369999999999976e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.117219999999999658e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.115070000000000050e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.112910000000000110e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.110759999999999792e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.108610000000000184e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.106459999999999866e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.104309999999999548e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.102159999999999940e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.100009999999999621e+01 0.000000000000000000e+00 0.000000000000000000e+00
