-5.222619999999999862e+01 0.000000000000000000e+00 0
-5.220469999999999544e+01 0.000000000000000000e+00 0
-5.218309999999999604e+01 0.000000000000000000e+00 0
-5.216159999999999997e+01 0.000000000000000000e+00 0
-5.214009999999999678e+01 0.000000000000000000e+00 0
-5.211860000000000070e+01 0.000000000000000000e+00 0
-5.209709999999999752e+01 0.000000000000000000e+00 0
-5.207560000000000144e+01 0.000000000000000000e+00 0
-5.205409999999999826e+01 0.000000000000000000e+00 0
-5.203260000000000218e+01 0.000000000000000000e+00 0
-5.201109999999999900e+01 0.000000000000000000e+00 0
-5.198959999999999582e+01 0.000000000000000000e+00 0
-5.196799999999999642e+01 0.000000000000000000e+00 0
-5.194650000000000034e+01 0.000000000000000000e+00 0
-5.192499999999999716e+01 0.000000000000000000e+00 0
-5.190350000000000108e+01 0.000000000000000000e+00 0
-5.188199999999999790e+01 0.000000000000000000e+00 0
-5.186050000000000182e+01 0.000000000000000000e+00 0
-5.183899999999999864e+01 0.000000000000000000e+00 0
-5.181749999999999545e+01 0.000000000000000000e+00 0
-5.179599999999999937e+01 0.000000000000000000e+00 0
-5.177449999999999619e+01 0.000000000000000000e+00 0
-5.175289999999999679e+01 0.000000000000000000e+00 0
-5.173140000000000072e+01 0.000000000000000000e+00 0
-5.170989999999999753e+01 0.000000000000000000e+00 0
-5.168840000000000146e+01 0.000000000000000000e+00 0
-5.166689999999999827e+01 0.000000000000000000e+00 0
-5.164540000000000219e+01 0.000000000000000000e+00 0
-5.162389999999999901e+01 0.000000000000000000e+00 0
-5.160239999999999583e+01 0.000000000000000000e+00 0
-5.158089999999999975e+01 0.000000000000000000e+00 0
-5.155930000000000035e+01 0.000000000000000000e+00 0
-5.153779999999999717e+01 0.000000000000000000e+00 0
-5.151630000000000109e+01 0.000000000000000000e+00 0
-5.149479999999999791e+01 0.000000000000000000e+00 0
-5.147330000000000183e+01 0.000000000000000000e+00 0
-5.145179999999999865e+01 0.000000000000000000e+00 0
-5.143029999999999546e+01 0.000000000000000000e+00 0
-5.140879999999999939e+01 0.000000000000000000e+00 0
-5.138729999999999620e+01 0.000000000000000000e+00 0
-5.136580000000000013e+01 0.000000000000000000e+00 0
-5.134420000000000073e+01 0.000000000000000000e+00 0
-5.132269999999999754e+01 0.000000000000000000e+00 0
-5.130120000000000147e+01 0.000000000000000000e+00 0
-5.127969999999999828e+01 0.000000000000000000e+00 0
-5.125820000000000221e+01 0.000000000000000000e+00 0
-5.123669999999999902e+01 0.000000000000000000e+00 0
-5.121519999999999584e+01 0.000000000000000000e+00 0
-5.119369999999999976e+01 0.000000000000000000e+00 0
-5.117219999999999658e+01 0.000000000000000000e+00 0
-5.115070000000000050e+01 0.000000000000000000e+00 0
-5.112910000000000110e+01 0.000000000000000000e+00 0
-5.110759999999999792e+01 0.000000000000000000e+00 0
-5.108610000000000184e+01 0.000000000000000000e+00 0
-5.106459999999999866e+01 0.000000000000000000e+00 0
-5.104309999999999548e+01 0.000000000000000000e+00 0
-5.102159999999999940e+01 0.000000000000000000e+00 0
-5.100009999999999621e+01 0.000000000000000000e+00 0
-5.097860000000000014e+01 0.000000000000000000e+00 0
-5.095709999999999695e+01 0.000000000000000000e+00 0
-5.093560000000000088e+01 0.000000000000000000e+00 0
-5.091400000000000148e+01 0.000000000000000000e+00 0
-5.089249999999999829e+01 0.000000000000000000e+00 0
-5.087100000000000222e+01 0.000000000000000000e+00 0
-5.084949999999999903e+01 0.000000000000000000e+00 0
-5.082799999999999585e+01 0.000000000000000000e+00 0
-5.080649999999999977e+01 0.000000000000000000e+00 0
-5.078499999999999659e+01 0.000000000000000000e+00 0
-5.076350000000000051e+01 0.000000000000000000e+00 0
-5.074199999999999733e+01 0.000000000000000000e+00 0
-5.072050000000000125e+01 0.000000000000000000e+00 0
-5.069890000000000185e+01 0.000000000000000000e+00 0
-5.067739999999999867e+01 0.000000000000000000e+00 0
-5.065589999999999549e+01 0.000000000000000000e+00 0
-5.063439999999999941e+01 0.000000000000000000e+00 0
-5.061289999999999623e+01 0.000000000000000000e+00 0
-5.059140000000000015e+01 0.000000000000000000e+00 0
-5.056989999999999696e+01 0.000000000000000000e+00 0
-5.054840000000000089e+01 0.000000000000000000e+00 0
-5.052689999999999770e+01 0.000000000000000000e+00 0
-5.050540000000000163e+01 0.000000000000000000e+00 0
-5.048380000000000223e+01 0.000000000000000000e+00 0
-5.046229999999999905e+01 0.000000000000000000e+00 0
-5.044079999999999586e+01 0.000000000000000000e+00 0
-5.041929999999999978e+01 0.000000000000000000e+00 0
-5.039779999999999660e+01 0.000000000000000000e+00 0
-5.037630000000000052e+01 0.000000000000000000e+00 0
-5.035479999999999734e+01 0.000000000000000000e+00 0
-5.033330000000000126e+01 0.000000000000000000e+00 0
-5.031179999999999808e+01 0.000000000000000000e+00 0
-5.029030000000000200e+01 0.000000000000000000e+00 0
-5.026869999999999550e+01 0.000000000000000000e+00 0
-5.024719999999999942e+01 0.000000000000000000e+00 0
-5.022569999999999624e+01 0.000000000000000000e+00 0
-5.020420000000000016e+01 0.000000000000000000e+00 0
-5.018269999999999698e+01 0.000000000000000000e+00 0
-5.016120000000000090e+01 0.000000000000000000e+00 0
-5.013969999999999771e+01 0.000000000000000000e+00 0
-5.011820000000000164e+01 0.000000000000000000e+00 0
-5.009669999999999845e+01 0.000000000000000000e+00 0
-5.007520000000000238e+01 0.000000000000000000e+00 0
-5.005359999999999587e+01 0.000000000000000000e+00 0
-5.003209999999999980e+01 0.000000000000000000e+00 0
-5.001059999999999661e+01 0.000000000000000000e+00 0
-4.998910000000000053e+01 0.000000000000000000e+00 0
-4.996759999999999735e+01 0.000000000000000000e+00 0
-4.994610000000000127e+01 0.000000000000000000e+00 0
-4.992459999999999809e+01 0.000000000000000000e+00 0
-4.990310000000000201e+01 0.000000000000000000e+00 0
-4.988159999999999883e+01 0.000000000000000000e+00 0
-4.986009999999999565e+01 0.000000000000000000e+00 0
-4.983849999999999625e+01 0.000000000000000000e+00 0
-4.981700000000000017e+01 0.000000000000000000e+00 0
-4.979549999999999699e+01 0.000000000000000000e+00 0
-4.977400000000000091e+01 0.000000000000000000e+00 0
-4.975249999999999773e+01 0.000000000000000000e+00 0
-4.973100000000000165e+01 0.000000000000000000e+00 0
-4.970949999999999847e+01 0.000000000000000000e+00 0
-4.968800000000000239e+01 0.000000000000000000e+00 0
-4.966649999999999920e+01 0.000000000000000000e+00 0
-4.964489999999999981e+01 0.000000000000000000e+00 0
-4.962339999999999662e+01 0.000000000000000000e+00 0
-4.960190000000000055e+01 0.000000000000000000e+00 0
-4.958039999999999736e+01 0.000000000000000000e+00 0
-4.955890000000000128e+01 0.000000000000000000e+00 0
-4.953739999999999810e+01 0.000000000000000000e+00 0
-4.951590000000000202e+01 0.000000000000000000e+00 0
-4.949439999999999884e+01 0.000000000000000000e+00 0
